category	experiment_A	experiment_B	plus_1_A	plus_2_A	minus_1_A	minus_2_A	plus_1_B	plus_2_B	minus_1_B	minus_2_B	window_A	window_B
complex	DROSHA_HepG2_ENCSR834YLD	DGCR8_HepG2_ENCSR061SZV	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/DROSHA_HepG2_ENCSR834YLD_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/DROSHA_HepG2_ENCSR834YLD_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/DROSHA_HepG2_ENCSR834YLD_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/DROSHA_HepG2_ENCSR834YLD_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/DGCR8_HepG2_ENCSR061SZV_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/DGCR8_HepG2_ENCSR061SZV_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/DGCR8_HepG2_ENCSR061SZV_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/DGCR8_HepG2_ENCSR061SZV_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/DROSHA_HepG2_ENCSR834YLD.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/DGCR8_HepG2_ENCSR061SZV.reproducible_enriched_windows.tsv.gz
complex	U2AF1_HepG2_ENCSR328LLU	U2AF2_HepG2_ENCSR202BFN	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/U2AF1_HepG2_ENCSR328LLU_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/U2AF1_HepG2_ENCSR328LLU_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/U2AF1_HepG2_ENCSR328LLU_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/U2AF1_HepG2_ENCSR328LLU_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/U2AF2_HepG2_ENCSR202BFN_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/U2AF2_HepG2_ENCSR202BFN_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/U2AF2_HepG2_ENCSR202BFN_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/U2AF2_HepG2_ENCSR202BFN_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/U2AF1_HepG2_ENCSR328LLU.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/U2AF2_HepG2_ENCSR202BFN.reproducible_enriched_windows.tsv.gz
complex	PRPF8_HepG2_ENCSR121NVA	EFTUD2_HepG2_ENCSR527DXF	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/PRPF8_HepG2_ENCSR121NVA_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/PRPF8_HepG2_ENCSR121NVA_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/PRPF8_HepG2_ENCSR121NVA_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/PRPF8_HepG2_ENCSR121NVA_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/EFTUD2_HepG2_ENCSR527DXF_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/EFTUD2_HepG2_ENCSR527DXF_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/EFTUD2_HepG2_ENCSR527DXF_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/EFTUD2_HepG2_ENCSR527DXF_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/PRPF8_HepG2_ENCSR121NVA.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/EFTUD2_HepG2_ENCSR527DXF.reproducible_enriched_windows.tsv.gz
complex	SF3A3_HepG2_ENCSR331MIC	SF3B4_HepG2_ENCSR279UJF	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/SF3A3_HepG2_ENCSR331MIC_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/SF3A3_HepG2_ENCSR331MIC_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/SF3A3_HepG2_ENCSR331MIC_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/SF3A3_HepG2_ENCSR331MIC_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/SF3B4_HepG2_ENCSR279UJF_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/SF3B4_HepG2_ENCSR279UJF_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/SF3B4_HepG2_ENCSR279UJF_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/SF3B4_HepG2_ENCSR279UJF_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/SF3A3_HepG2_ENCSR331MIC.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/SF3B4_HepG2_ENCSR279UJF.reproducible_enriched_windows.tsv.gz
complex	EIF3D_HepG2_ENCSR041NUV	EIF3H_HepG2_ENCSR916XIV	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/EIF3D_HepG2_ENCSR041NUV_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/EIF3D_HepG2_ENCSR041NUV_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/EIF3D_HepG2_ENCSR041NUV_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/EIF3D_HepG2_ENCSR041NUV_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/EIF3H_HepG2_ENCSR916XIV_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/EIF3H_HepG2_ENCSR916XIV_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/EIF3H_HepG2_ENCSR916XIV_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/EIF3H_HepG2_ENCSR916XIV_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/EIF3D_HepG2_ENCSR041NUV.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/EIF3H_HepG2_ENCSR916XIV.reproducible_enriched_windows.tsv.gz
complex	RPS3_K562_ENCSR120EAR	RPS11_K562_ENCSR269AJF	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/RPS3_K562_ENCSR120EAR_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/RPS3_K562_ENCSR120EAR_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/RPS3_K562_ENCSR120EAR_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/RPS3_K562_ENCSR120EAR_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/RPS11_K562_ENCSR269AJF_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/RPS11_K562_ENCSR269AJF_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/RPS11_K562_ENCSR269AJF_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/RPS11_K562_ENCSR269AJF_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/RPS3_K562_ENCSR120EAR.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/RPS11_K562_ENCSR269AJF.reproducible_enriched_windows.tsv.gz
complex	DKC1_HepG2_ENCSR301TFY	DDX55_HepG2_ENCSR845VGB	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/DKC1_HepG2_ENCSR301TFY_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/DKC1_HepG2_ENCSR301TFY_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/DKC1_HepG2_ENCSR301TFY_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/DKC1_HepG2_ENCSR301TFY_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/DDX55_HepG2_ENCSR845VGB_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/DDX55_HepG2_ENCSR845VGB_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/DDX55_HepG2_ENCSR845VGB_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/DDX55_HepG2_ENCSR845VGB_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/DKC1_HepG2_ENCSR301TFY.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/DDX55_HepG2_ENCSR845VGB.reproducible_enriched_windows.tsv.gz
complex	LSM11_K562_ENCSR022BVV	SLBP_K562_ENCSR483NOP	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/LSM11_K562_ENCSR022BVV_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/LSM11_K562_ENCSR022BVV_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/LSM11_K562_ENCSR022BVV_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/LSM11_K562_ENCSR022BVV_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/SLBP_K562_ENCSR483NOP_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/SLBP_K562_ENCSR483NOP_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/SLBP_K562_ENCSR483NOP_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/SLBP_K562_ENCSR483NOP_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/LSM11_K562_ENCSR022BVV.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/SLBP_K562_ENCSR483NOP.reproducible_enriched_windows.tsv.gz
complex	CPSF6_K562_ENCSR532VUB	CSTF2T_K562_ENCSR840DRD	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/CPSF6_K562_ENCSR532VUB_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/CPSF6_K562_ENCSR532VUB_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/CPSF6_K562_ENCSR532VUB_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/CPSF6_K562_ENCSR532VUB_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/CSTF2T_K562_ENCSR840DRD_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/CSTF2T_K562_ENCSR840DRD_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/CSTF2T_K562_ENCSR840DRD_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/CSTF2T_K562_ENCSR840DRD_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/CPSF6_K562_ENCSR532VUB.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/CSTF2T_K562_ENCSR840DRD.reproducible_enriched_windows.tsv.gz
complex	PRPF4_HepG2_ENCSR977OXG	PRPF8_HepG2_ENCSR121NVA	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/PRPF4_HepG2_ENCSR977OXG_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/PRPF4_HepG2_ENCSR977OXG_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/PRPF4_HepG2_ENCSR977OXG_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/PRPF4_HepG2_ENCSR977OXG_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/PRPF8_HepG2_ENCSR121NVA_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/PRPF8_HepG2_ENCSR121NVA_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/PRPF8_HepG2_ENCSR121NVA_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/PRPF8_HepG2_ENCSR121NVA_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/PRPF4_HepG2_ENCSR977OXG.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/PRPF8_HepG2_ENCSR121NVA.reproducible_enriched_windows.tsv.gz
unrelated	LIN28B_K562_ENCSR970NKP	XRCC6_K562_ENCSR258QKO	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/LIN28B_K562_ENCSR970NKP_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/LIN28B_K562_ENCSR970NKP_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/LIN28B_K562_ENCSR970NKP_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/LIN28B_K562_ENCSR970NKP_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/XRCC6_K562_ENCSR258QKO_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/XRCC6_K562_ENCSR258QKO_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/XRCC6_K562_ENCSR258QKO_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/XRCC6_K562_ENCSR258QKO_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/LIN28B_K562_ENCSR970NKP.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/XRCC6_K562_ENCSR258QKO.reproducible_enriched_windows.tsv.gz
unrelated	RBFOX2_HepG2_ENCSR987FTF	DDX3X_HepG2_ENCSR648LAH	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/RBFOX2_HepG2_ENCSR987FTF_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/RBFOX2_HepG2_ENCSR987FTF_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/RBFOX2_HepG2_ENCSR987FTF_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/RBFOX2_HepG2_ENCSR987FTF_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/DDX3X_HepG2_ENCSR648LAH_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/DDX3X_HepG2_ENCSR648LAH_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/DDX3X_HepG2_ENCSR648LAH_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/DDX3X_HepG2_ENCSR648LAH_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/RBFOX2_HepG2_ENCSR987FTF.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/DDX3X_HepG2_ENCSR648LAH.reproducible_enriched_windows.tsv.gz
unrelated	UPF1_HepG2_ENCSR539BEV	LARP7_HepG2_ENCSR961OKA	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/UPF1_HepG2_ENCSR539BEV_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/UPF1_HepG2_ENCSR539BEV_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/UPF1_HepG2_ENCSR539BEV_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/UPF1_HepG2_ENCSR539BEV_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/LARP7_HepG2_ENCSR961OKA_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/LARP7_HepG2_ENCSR961OKA_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/LARP7_HepG2_ENCSR961OKA_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/LARP7_HepG2_ENCSR961OKA_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/UPF1_HepG2_ENCSR539BEV.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/LARP7_HepG2_ENCSR961OKA.reproducible_enriched_windows.tsv.gz
