category	experiment_A	experiment_B	plus_1_A	plus_2_A	minus_1_A	minus_2_A	plus_1_B	plus_2_B	minus_1_B	minus_2_B	window_A	window_B
complex	DROSHA_HepG2_ENCSR834YLD	DGCR8_HepG2_ENCSR061SZV	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/DROSHA_HepG2_ENCSR834YLD_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/DROSHA_HepG2_ENCSR834YLD_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/DROSHA_HepG2_ENCSR834YLD_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/DROSHA_HepG2_ENCSR834YLD_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/DGCR8_HepG2_ENCSR061SZV_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/DGCR8_HepG2_ENCSR061SZV_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/DGCR8_HepG2_ENCSR061SZV_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/DGCR8_HepG2_ENCSR061SZV_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/DROSHA_HepG2_ENCSR834YLD.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/DGCR8_HepG2_ENCSR061SZV.reproducible_enriched_windows.tsv.gz
complex	U2AF1_HepG2_ENCSR328LLU	U2AF2_HepG2_ENCSR202BFN	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/U2AF1_HepG2_ENCSR328LLU_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/U2AF1_HepG2_ENCSR328LLU_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/U2AF1_HepG2_ENCSR328LLU_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/U2AF1_HepG2_ENCSR328LLU_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/U2AF2_HepG2_ENCSR202BFN_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/U2AF2_HepG2_ENCSR202BFN_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/U2AF2_HepG2_ENCSR202BFN_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/U2AF2_HepG2_ENCSR202BFN_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/U2AF1_HepG2_ENCSR328LLU.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/U2AF2_HepG2_ENCSR202BFN.reproducible_enriched_windows.tsv.gz
complex	PRPF8_HepG2_ENCSR121NVA	EFTUD2_HepG2_ENCSR527DXF	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/PRPF8_HepG2_ENCSR121NVA_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/PRPF8_HepG2_ENCSR121NVA_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/PRPF8_HepG2_ENCSR121NVA_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/PRPF8_HepG2_ENCSR121NVA_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/EFTUD2_HepG2_ENCSR527DXF_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/EFTUD2_HepG2_ENCSR527DXF_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/EFTUD2_HepG2_ENCSR527DXF_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/EFTUD2_HepG2_ENCSR527DXF_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/PRPF8_HepG2_ENCSR121NVA.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/EFTUD2_HepG2_ENCSR527DXF.reproducible_enriched_windows.tsv.gz
complex	SF3A3_HepG2_ENCSR331MIC	SF3B4_HepG2_ENCSR279UJF	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/SF3A3_HepG2_ENCSR331MIC_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/SF3A3_HepG2_ENCSR331MIC_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/SF3A3_HepG2_ENCSR331MIC_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/SF3A3_HepG2_ENCSR331MIC_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/SF3B4_HepG2_ENCSR279UJF_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/SF3B4_HepG2_ENCSR279UJF_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/SF3B4_HepG2_ENCSR279UJF_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/SF3B4_HepG2_ENCSR279UJF_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/SF3A3_HepG2_ENCSR331MIC.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/SF3B4_HepG2_ENCSR279UJF.reproducible_enriched_windows.tsv.gz
complex	EIF3D_HepG2_ENCSR041NUV	EIF3H_HepG2_ENCSR916XIV	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/EIF3D_HepG2_ENCSR041NUV_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/EIF3D_HepG2_ENCSR041NUV_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/EIF3D_HepG2_ENCSR041NUV_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/EIF3D_HepG2_ENCSR041NUV_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/EIF3H_HepG2_ENCSR916XIV_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/EIF3H_HepG2_ENCSR916XIV_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/EIF3H_HepG2_ENCSR916XIV_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/EIF3H_HepG2_ENCSR916XIV_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/EIF3D_HepG2_ENCSR041NUV.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/EIF3H_HepG2_ENCSR916XIV.reproducible_enriched_windows.tsv.gz
complex	RPS3_K562_ENCSR120EAR	RPS11_K562_ENCSR269AJF	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/RPS3_K562_ENCSR120EAR_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/RPS3_K562_ENCSR120EAR_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/RPS3_K562_ENCSR120EAR_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/RPS3_K562_ENCSR120EAR_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/RPS11_K562_ENCSR269AJF_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/RPS11_K562_ENCSR269AJF_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/RPS11_K562_ENCSR269AJF_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/RPS11_K562_ENCSR269AJF_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/RPS3_K562_ENCSR120EAR.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/RPS11_K562_ENCSR269AJF.reproducible_enriched_windows.tsv.gz
complex	UTP18_HepG2_ENCSR488JKQ	WDR43_HepG2_ENCSR085JPB	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/UTP18_HepG2_ENCSR488JKQ_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/UTP18_HepG2_ENCSR488JKQ_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/UTP18_HepG2_ENCSR488JKQ_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/UTP18_HepG2_ENCSR488JKQ_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/WDR43_HepG2_ENCSR085JPB_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/WDR43_HepG2_ENCSR085JPB_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/WDR43_HepG2_ENCSR085JPB_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/WDR43_HepG2_ENCSR085JPB_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/UTP18_HepG2_ENCSR488JKQ.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/WDR43_HepG2_ENCSR085JPB.reproducible_enriched_windows.tsv.gz
complex	PRPF4_HepG2_ENCSR977OXG	PRPF8_HepG2_ENCSR121NVA	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/PRPF4_HepG2_ENCSR977OXG_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/PRPF4_HepG2_ENCSR977OXG_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/PRPF4_HepG2_ENCSR977OXG_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/PRPF4_HepG2_ENCSR977OXG_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/PRPF8_HepG2_ENCSR121NVA_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/PRPF8_HepG2_ENCSR121NVA_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/PRPF8_HepG2_ENCSR121NVA_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/PRPF8_HepG2_ENCSR121NVA_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/PRPF4_HepG2_ENCSR977OXG.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/PRPF8_HepG2_ENCSR121NVA.reproducible_enriched_windows.tsv.gz
complex	AQR_HepG2_ENCSR018WPY	BUD13_HepG2_ENCSR830BSQ	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/AQR_HepG2_ENCSR018WPY_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/AQR_HepG2_ENCSR018WPY_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/AQR_HepG2_ENCSR018WPY_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/AQR_HepG2_ENCSR018WPY_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/BUD13_HepG2_ENCSR830BSQ_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/BUD13_HepG2_ENCSR830BSQ_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/BUD13_HepG2_ENCSR830BSQ_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/BUD13_HepG2_ENCSR830BSQ_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/AQR_HepG2_ENCSR018WPY.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/BUD13_HepG2_ENCSR830BSQ.reproducible_enriched_windows.tsv.gz
complex	SMNDC1_HepG2_ENCSR373ODC	SF3B4_HepG2_ENCSR279UJF	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/SMNDC1_HepG2_ENCSR373ODC_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/SMNDC1_HepG2_ENCSR373ODC_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/SMNDC1_HepG2_ENCSR373ODC_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/SMNDC1_HepG2_ENCSR373ODC_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/SF3B4_HepG2_ENCSR279UJF_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/SF3B4_HepG2_ENCSR279UJF_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/SF3B4_HepG2_ENCSR279UJF_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/SF3B4_HepG2_ENCSR279UJF_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/SMNDC1_HepG2_ENCSR373ODC.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/SF3B4_HepG2_ENCSR279UJF.reproducible_enriched_windows.tsv.gz
unrelated	LIN28B_HepG2_ENCSR861GYE	XRCC6_HepG2_ENCSR571ROL	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/LIN28B_HepG2_ENCSR861GYE_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/LIN28B_HepG2_ENCSR861GYE_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/LIN28B_HepG2_ENCSR861GYE_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/LIN28B_HepG2_ENCSR861GYE_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/XRCC6_HepG2_ENCSR571ROL_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/XRCC6_HepG2_ENCSR571ROL_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/XRCC6_HepG2_ENCSR571ROL_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/XRCC6_HepG2_ENCSR571ROL_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/LIN28B_HepG2_ENCSR861GYE.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/XRCC6_HepG2_ENCSR571ROL.reproducible_enriched_windows.tsv.gz
unrelated	RBFOX2_HepG2_ENCSR987FTF	DDX3X_HepG2_ENCSR648LAH	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/RBFOX2_HepG2_ENCSR987FTF_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/RBFOX2_HepG2_ENCSR987FTF_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/RBFOX2_HepG2_ENCSR987FTF_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/RBFOX2_HepG2_ENCSR987FTF_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/DDX3X_HepG2_ENCSR648LAH_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/DDX3X_HepG2_ENCSR648LAH_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/DDX3X_HepG2_ENCSR648LAH_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/DDX3X_HepG2_ENCSR648LAH_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/RBFOX2_HepG2_ENCSR987FTF.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/DDX3X_HepG2_ENCSR648LAH.reproducible_enriched_windows.tsv.gz
unrelated	UPF1_HepG2_ENCSR539BEV	LARP7_HepG2_ENCSR961OKA	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/UPF1_HepG2_ENCSR539BEV_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/UPF1_HepG2_ENCSR539BEV_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/UPF1_HepG2_ENCSR539BEV_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/UPF1_HepG2_ENCSR539BEV_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/LARP7_HepG2_ENCSR961OKA_IP_1.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/plus/LARP7_HepG2_ENCSR961OKA_IP_2.scaled.plus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/LARP7_HepG2_ENCSR961OKA_IP_1.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/secondary_results/bigwigs/scaled/minus/LARP7_HepG2_ENCSR961OKA_IP_2.scaled.minus.bw	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/UPF1_HepG2_ENCSR539BEV.reproducible_enriched_windows.tsv.gz	/tscc/projects/ps-yeolab5/rbp-portal/encode3/eclip/Skipper/2.0.0/v1/output/reproducible_enriched_windows/LARP7_HepG2_ENCSR961OKA.reproducible_enriched_windows.tsv.gz
